,foodname_ESP,foodname_ENG,energy,fats,prot,water,fiber,carbs,m_unsat_fats,p_unsat_fats,sat_fats,palm_acid,chol,A,D,E,B9,B3,B2,B1,B12,B6,C,calcium,iron,potassium,magnesium,sodium,phosphorus,iodide,selenium,zinc,unsat_fats,salt,group
806,"salmón, plancha","salmon, griddle",180.0,11.0,20.2,68.8,0.0,0.0,4.4,3.1,1.9,False,50.0,13.0,8.0,1.91,16.0,7.2,0.13,0.2,4.0,0.68,0.0,13.0,0.4,360.0,27.0,45.0,250.0,37.0,0.0,0.6,7.5,112.5,seafood
807,salmonete,mullet,90.0,3.7,14.1,82.2,0.0,0.0,0.84,0.62,1.07,True,49.0,0.0,0.8,0.51,11.0,1.9,0.07,0.05,2.0,0.42,0.0,30.0,0.7,340.0,25.0,91.0,220.0,190.0,29.0,0.5,1.46,227.5,seafood
808,salsa agridulce,sweet and sour sauce,121.0,2.38,0.48,71.24,0.8,23.99,0.695,1.142,0.37,False,0.0,0.0,0.0,0.0,2.0,0.2,0.015,0.027,0.0,0.044,0.0,18.0,0.85,66.0,7.0,353.0,9.0,0.53,0.0,0.08,1.8369999999999997,882.5,misc
809,salsa al curry,curry sauce,78.0,2.3,0.7,87.9,0.3,9.1,0.7,0.1,1.3,False,0.0,18.6,0.0,0.2,6.9,0.3,0.03,0.0,0.0,0.02,0.0,30.0,1.1,180.0,18.0,980.0,31.0,1.6,0.2,0.2,0.7999999999999999,2450.0,misc
810,salsa al roquefort,roquefort sauce,452.0,47.4874,7.23,46.538,0.0,0.1942,28.129,4.497,12.772,False,38.0,117.573,0.076,4.6626,20.14,0.266,0.0228,0.0152,0.228,0.0456,0.0,234.08,0.362,75.64,17.76,933.2,176.78,14.8,1.0,0.776,32.626000000000005,2333.0,misc
811,salsa barbacoa,barbecue sauce,178.0,1.8,1.8,51.0,5.91,37.81,0.8,0.7,0.3,False,0.0,86.7,0.0,6.6,3.0,1.2,0.02,0.03,0.0,0.08,7.0,19.0,0.9,170.0,19.0,810.0,20.0,5.3,1.3,0.2,1.5,2025.0,misc
812,salsa bechamel,bechamel sauce,152.0,10.3,4.1,74.5,0.3,10.8,3.5,1.8,4.4,False,26.0,127.83,0.62,0.71,4.0,0.963,0.18,0.05,0.4,0.06,0.0,130.0,0.2,160.0,15.0,400.0,110.0,19.0,1.0,0.4,5.3,1000.0,misc
813,salsa boloñesa,bolognese sauce,145.0,11.1,8.0,76.4,1.1,3.4,4.7,2.6,3.1,False,25.0,212.5,0.0,1.93,7.0,3.2,0.11,0.07,0.8,0.16,4.0,23.0,1.4,310.0,14.0,430.0,79.0,4.0,2.0,1.7,7.300000000000001,1075.0,misc
814,salsa carbonara,carbonara sauce,305.0,29.9394,7.481,60.039,0.0,2.01,9.931,1.1171,17.574,False,96.8,189.837,0.332,0.502,0.66,0.9642,0.1264,0.1651,0.298,0.0925,0.0,35.15,0.332,133.0,9.28,185.1,78.15,5.3,3.0,0.7481,11.0481,462.75,misc
815,salsa de queso,cheese sauce,110.0,6.1,5.3,77.03,0.5,8.4,1.704,1.202,2.568,False,29.0,67.0,0.09,0.29,5.0,1.4,0.23,0.04,0.5,0.07,1.0,160.0,0.1,170.0,14.0,460.0,170.0,14.8,3.2,0.6,2.9059999999999997,1150.0,misc
816,salsa de soja,"soya, sauce",64.0,0.1,8.7,65.08,1.6,6.7,0.017,0.044,0.011,False,0.0,0.0,0.0,0.0,11.0,4.8,0.13,0.05,0.0,0.2,0.0,19.0,2.7,360.0,43.0,5720.0,210.0,0.0,0.8,0.2,0.061,14300.0,misc
817,salsa napolitana,napolitana sauce,76.0,4.7,1.9,86.9,1.4,6.5,1.4,2.9,0.47,False,0.0,57.49,0.0,3.09,5.29,1.095,0.0,0.09,0.63,0.1,1.9,33.4,18.4,214.3,29.4,773.2,67.3,14.0,0.6,1.54,4.3,1933.0,misc
818,"salsa siciliana, picante","sicilian sauce, hot",67.0,4.6,1.3,58.6,1.8,5.2,3.4,0.63,0.59,False,2.0,31.61,0.0,1.64,6.31,3.917,0.0,0.09,0.91,0.12,1.0,35.6,13.4,143.2,37.3,1343.0,54.2,1.4,1.4,1.03,4.03,3357.5,misc
819,"salsa vinagreta, con aceite de oliva","vinaigrette sauce, with olive oil",639.0,71.7573,0.2,21.9,0.0,0.2,50.4,8.1,10.1,False,0.0,0.3333,0.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.2,34.0,11.0,700.0,8.0,0.0,1.6,0.0,58.5,1750.0,misc
820,salvado de trigo,"wheat, bran",190.0,4.25,15.55,9.9,42.8,21.72,0.637,2.212,0.63,False,0.0,0.0,0.0,2.32,79.0,18.28,0.577,0.523,0.0,1.303,0.0,73.0,10.57,1182.0,611.0,2.0,1013.0,0.0,77.6,7.27,2.849,5.0,cereals
821,"san jacobo, congelado","breadcrumbed fried loin, ham and cheese",238.0,13.34,4.14,52.8,4.52,25.16,4.2,5.584,2.484,False,31.0,11.4,0.7,0.67,12.02,4.9,0.17,0.42,13.41,0.11,0.0,31.1,0.97,214.3,20.8,493.3,187.3,21.6,10.2,0.29,9.783999999999999,1233.25,misc
822,sandía,watermelon,20.0,0.0,0.4,94.6,0.5,4.5,0.0,0.1,0.1,False,0.0,18.0,0.0,0.1,3.0,0.3,0.02,0.02,0.0,0.07,5.0,7.0,0.3,120.0,11.0,4.0,5.5,0.0,0.0,0.1,0.1,10.0,fruits
823,sangría,sangria,71.0,0.0,0.2,87.6,0.0,3.8,0.0,0.0,0.0,False,0.0,1.0,0.0,0.01,0.0,0.07,0.01,0.01,0.0,0.0,4.0,7.0,0.5,78.0,10.0,3.0,9.0,0.0,0.0,0.3,0.0,7.5,drinks
824,sardina,sardine,140.0,7.5,18.1,74.4,0.0,0.0,1.8,2.28,2.64,True,100.0,64.0,8.0,1.6,8.0,6.4,0.38,0.12,8.5,0.96,0.0,43.0,1.1,24.0,29.0,100.0,475.0,16.0,30.0,0.5,4.08,250.0,seafood
825,"sardina, asada","sardine, roasted",256.0,21.2,16.67,75.5,0.0,0.0,2.8,2.9,2.6,False,79.8,56.61,7.11,1.44,6.09,5.76,0.26,0.04,24.85,0.82,0.0,83.3,2.5,18.5,23.85,57.5,245.1,26.83,0.0,0.82,5.699999999999999,143.75,seafood
826,"sardina, enlatada, en aceite, escurrida","sardine, canned in oil, drained",237.0,15.75,23.93,58.88,0.0,0.0,7.17,4.85,2.8,False,65.0,49.0,8.2,0.3,8.7,12.57,0.31,0.04,29.6,0.47,0.0,314.0,2.9,388.0,49.3,366.0,430.0,33.4,50.0,2.8,12.02,915.0,seafood
827,"sardina, enlatada, en escabeche","sardine, canned, pickled",131.0,7.5,15.0,76.7,0.0,0.8,1.8,2.28,2.64,False,100.0,58.0,7.0,1.6,7.0,5.9,0.34,0.11,26.0,0.96,0.0,30.0,0.9,260.0,26.0,760.0,280.0,10.0,30.0,0.4,4.08,1900.0,seafood
828,"sargo, crudo","annular seabream, raw",100.0,4.4,15.0,80.6,0.0,0.0,0.85,2.5,0.57,True,70.0,48.0,0.0,0.4,5.0,6.0,0.08,0.06,2.9,0.19,0.0,30.0,1.0,350.0,30.0,77.0,264.0,7.0,45.0,0.5,3.35,192.5,seafood
829,seitán,seitan,124.0,2.0,24.0,72.0,0.0,2.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,misc
830,semilla de lino,"flax, seeds",567.0,42.16,18.29,6.96,27.3,28.88,7.527,28.73,3.663,False,0.0,0.0,0.0,0.31,87.0,3.08,0.161,1.644,0.0,0.473,0.6,255.0,5.73,813.0,392.0,30.0,642.0,0.0,25.4,4.34,36.257,75.0,cereals
831,"sémola de trigo, cruda","ground wheat, raw",350.0,1.2388,12.6,11.0,4.0,70.4,0.13,0.54,0.16,False,0.0,0.0,0.0,0.0,23.0,2.7,0.07,0.2,0.0,0.13,0.0,20.0,1.1,193.0,40.0,3.0,143.0,5.0,7.7,3.4,0.67,7.5,cereals
832,"sémola de trigo, hervida","ground wheat, boiled",55.0,0.2,2.0,86.8,0.6,11.0,0.0,0.085,0.0,False,0.0,0.0,0.0,0.0,9.0,0.42,0.011,0.03,0.0,0.02,0.0,3.14,0.17,30.0,6.3,3.0,22.5,5.0,7.7,0.5,0.085,7.5,cereals
833,sepia,cuttlefish,81.0,1.0,17.6,80.4,0.0,0.0,0.13,0.3,0.24,True,152.0,2.0,0.0,2.4,12.0,3.15,0.48,0.04,2.5,0.39,0.0,38.0,2.4,427.0,32.0,378.0,268.0,64.0,65.0,2.2,0.43,945.0,seafood
834,"sésamo, semilla","sesame, seed",562.0,50.0,19.0,5.0,11.0,10.0,18.9,21.9,7.0,False,0.0,6.6667,0.0,2.3,96.0,4.5,0.1,0.7,0.0,0.15,0.0,150.0,9.0,450.0,350.0,40.0,620.0,0.0,49.0,5.3,40.8,100.0,legumes
835,"sesos, de cerdo, crudos","brain, pork, raw",123.0,9.0,10.6,78.0,0.0,0.0,1.6,1.4,2.0,True,2000.0,0.0,0.01,1.2,6.0,4.3,0.28,0.16,2.9,0.2,17.0,10.0,3.6,312.0,20.0,153.0,400.0,0.0,15.9,1.4,3.0,382.5,meat
836,"sesos, de cordero, crudos","brain, lamb, raw",136.0,10.7,10.0,78.0,0.0,0.0,2.1,1.3,2.4,True,2100.0,0.0,0.0,1.2,6.0,2.1,0.25,0.2,8.0,0.1,18.0,10.0,2.1,240.0,17.0,125.0,320.0,0.0,9.0,1.4,3.4000000000000004,312.5,meat
837,"sesos, de ternera, crudos","brain, veal, raw",119.0,8.6,10.4,79.0,0.0,0.0,1.7,1.0,2.0,True,2100.0,0.0,0.0,1.2,6.0,4.0,0.26,0.16,10.0,0.16,18.0,12.0,2.1,260.0,14.0,127.0,320.0,0.0,10.0,1.4,2.7,317.5,meat
838,seta,mushroom,26.0,0.3,1.8,91.4,2.5,4.0,0.0,0.17,0.07,False,0.0,0.0,0.0,0.12,23.0,4.6,0.41,0.1,0.0,0.1,4.0,9.0,1.0,325.0,14.0,5.0,74.0,3.0,9.0,0.1,0.17,12.5,vegetables
839,"seta, plancha","mushroom, griddle",13.0,0.49,1.76,92.6,1.7,0.39,0.0,0.3,0.1,False,0.0,0.0,0.0,0.12,28.6,2.98,0.26,0.07,0.0,0.14,0.68,5.88,0.59,313.6,8.82,4.9,78.4,2.94,8.82,0.39,0.3,12.25,vegetables
840,sidra,sidra,50.0,0.0,0.0,90.3,0.0,6.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.0,0.01,0.0,8.0,0.49,72.0,3.0,7.0,3.0,0.0,0.0,0.0,0.0,17.5,drinks
841,sobao,"traditional sponge cake, sobao",438.0,25.2,5.9,22.2,3.6,46.7,8.5,2.0,7.6,True,225.0,46.5,0.42,2.5,39.1,0.9,0.15,0.16,0.7,0.07,0.0,93.1,3.6,104.0,16.7,226.0,117.0,15.0,9.1,0.4,10.5,565.0,cereals
842,sobrasada,sobrasada,598.0,61.4,12.9,24.0,0.0,0.0,28.91,8.91,20.7,False,72.0,363.0,0.0,0.57,2.0,2.68,0.27,0.6,0.9,0.2,0.0,15.0,1.9,259.0,25.0,1264.0,310.0,11.0,21.1,1.5,37.82,3160.0,meat
843,soda,soda,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.01,2.0,2.0,21.0,0.0,0.0,0.0,0.1,0.0,52.5,drinks
844,sofrito,lightly-fried vegatables,210.0,20.97,1.11,70.0,1.4,4.71,14.86,2.14,3.03,False,0.0,26.25,0.0,3.49,5.13,0.72,0.03,0.04,0.0,0.07,6.52,21.65,0.67,253.5,14.4,492.99,27.19,0.0,0.0,0.34,17.0,1232.475,misc
845,"soja, fresca","soybean, fresh",159.0,6.8,13.0,64.9,4.2,11.1,1.3,3.2,0.79,False,0.0,18.0,0.0,0.1,165.0,1.65,0.17,0.43,0.0,0.06,29.0,197.0,3.55,620.0,65.0,15.0,194.0,1.0,1.5,0.99,4.5,37.5,legumes
846,"soja, frita","soya, fried",141.0,4.8,13.7,72.2,0.0,10.3,0.0,0.0,0.0,False,0.0,1.08,0.0,0.0,0.0,0.0,310.0,600.0,0.0,0.0,20.0,99.0,2.8,0.0,0.0,0.0,272.0,0.0,0.0,0.0,0.0,0.0,legumes
847,"soja, germinada, en conserva","soybean, sprouts, canned",13.0,0.1,2.0,94.2,2.3,1.0,0.0,0.0,0.0,False,0.0,3.5,0.0,0.0,15.0,0.3,0.07,0.03,0.0,0.04,1.0,31.0,0.6,35.0,9.0,131.0,24.0,1.0,0.6,0.3,0.0,327.5,vegetables
848,"soja, seca, cruda","soybean, dry, raw",351.0,18.625,35.9,8.5,15.7,9.7034,3.5,9.1,2.3,True,0.0,2.0,0.0,2.9,370.0,7.9,0.27,0.61,0.0,0.38,0.0,240.0,9.7,1730.0,250.0,5.0,660.0,10.0,14.0,4.3,12.6,12.5,legumes
849,"soja, seca, remojada, hervida","soybean, dry, soaked, boiled",137.0,7.25,14.0,64.3,6.1,3.7661,1.4,3.5,0.9,False,0.0,1.0,0.0,1.13,54.0,0.5,0.09,0.12,0.0,0.23,0.0,83.0,3.0,510.0,63.0,1.0,250.0,6.3,17.8,0.9,4.9,2.5,legumes
850,sopa de sobre maravilla,"instant soup with pasta, ""maravilla"" type",333.0,3.24,12.59,20.0,2.2,62.03,1.31,0.63,1.29,False,74.0,8.99,0.0,0.1,2.43,0.3,0.0,0.01,3.91,0.14,0.0,19.9,2.17,118.9,43.4,312.9,108.3,6.9,63.2,1.9,1.94,782.25,misc
851,"sopa de sobre, sin reconstituir","instant soup, dried",321.0,4.34,10.99,11.29,2.2,58.24,1.66,0.44,1.74,False,74.0,11.79,0.0,0.27,3.42,0.3,0.0,0.01,2.3,0.13,0.0,27.3,2.1,319.2,34.2,613.2,194.4,6.9,63.2,1.8,2.1,1533.0,misc
852,suplemento proteico,protein supplement,394.0,4.0,87.75,4.42,0.0,0.0,0.671,1.729,0.871,False,0.0,0.0,0.0,0.0,200.0,0.3,0.1,0.2,0.0,0.0,0.0,200.0,16.0,100.0,40.0,1188.0,862.0,0.0,0.0,4.0,2.4000000000000004,2970.0,misc
853,surimi,surimi,91.0,0.7,14.7,76.8,0.0,6.1,0.15,0.13,0.18,False,35.0,0.0,0.0,0.85,1.0,0.22,0.04,0.02,1.0,0.0,0.0,13.0,0.3,64.0,14.0,700.0,60.0,0.0,28.1,0.1,0.28,1750.0,misc
854,tabasco,"tabasco, sauce",15.0,0.76,1.29,95.17,0.6,0.8,0.061,0.401,0.106,False,0.0,492.0,0.0,0.01,1.0,0.178,0.084,0.032,0.0,0.154,4.5,12.0,1.16,128.0,12.0,633.0,23.0,0.0,0.5,0.16,0.462,1582.5,misc
855,"tapioca, hervida","tapioca, boiled",127.0,0.0,0.2,68.6,0.2,31.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,20.0,3.0,4.0,20.0,0.0,0.0,0.0,0.0,10.0,vegetables
856,"té, infusión, con leche","tea infusion, with milk",38.0,2.3654,1.7,94.0,0.0,2.45,0.6235,0.0656,1.2032,False,7.0,15.8333,0.01,0.04,1.0,0.1,0.08,0.02,0.1,0.01,0.5,55.0,0.05,90.0,1.5,23.0,40.0,1.0,0.0,0.18,0.6891,57.5,drinks
857,"tenca, cruda","tench, raw",92.0,4.3,17.7,78.3,0.0,3.3,0.0,0.0,0.0,True,0.0,1.0,0.0,0.0,0.0,4.0,0.18,0.08,0.0,0.0,1.0,31.0,0.8,245.0,18.0,80.0,156.0,0.0,0.0,0.0,0.0,200.0,seafood
858,tequila,tequila,264.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,5.0,drinks
859,"ternera, costilla, cruda","veal, rib, raw, with separable fat",140.0,6.6107,20.0,72.0,0.0,0.0,2.9,0.8,2.6,False,76.0,0.0,0.0,0.08,9.0,6.7,0.26,0.11,1.4,0.43,0.0,12.0,2.0,350.0,20.0,90.0,204.0,10.0,7.0,2.1,3.7,225.0,meat
860,"ternera, lomo, crudo, con grasa separable","veal, loin, raw, with separable fat",112.0,3.3,20.2,76.5,0.0,0.0,1.1,0.34,1.0,False,80.0,0.0,0.0,0.2,9.5,7.6,0.17,0.04,1.0,0.28,0.0,9.2,1.8,350.0,12.9,60.0,200.0,5.6,8.8,3.5,1.4400000000000002,150.0,meat
861,"ternera, parte s/e, asada","veal, part n/e, roasted, with separable fat",222.0,11.4376,29.5,56.8,0.0,0.0,5.1,1.4,4.4,False,107.0,0.0,0.0,0.15,10.0,7.2,0.3,0.09,1.3,0.33,0.0,12.0,1.2,378.0,23.0,84.0,245.0,3.0,15.1,2.1,6.5,210.0,meat
862,"ternera, parte sin especificar, cruda, con grasa separable","veal, not specified part, raw, with separable fat",255.0,21.0,16.7,62.3,0.0,0.0,9.33,1.25,8.51,True,65.0,0.0,0.0,0.19,10.0,7.2,0.2,0.05,1.0,0.25,0.0,7.0,1.9,350.0,17.0,61.0,200.0,3.0,3.0,3.3,10.58,152.5,meat
863,"ternera, solomillo, asado","veal, sirloin, roasted, with separable fat",157.0,4.638,28.4,65.1,0.0,0.0,2.0,0.62,1.8,False,98.0,0.0,0.0,0.15,10.0,8.6,0.29,0.07,1.2,0.35,0.0,17.0,1.3,375.0,25.0,93.0,236.0,4.9,8.7,2.1,2.62,232.5,meat
864,"ternera, solomillo, sin grasa, crudo","veal, sirloin, raw, with separable fat",110.0,3.0633,20.19,75.0,0.0,0.0,1.3092,0.3328,1.2774,False,73.5,0.0,0.0,0.075,11.1,6.8,0.25,0.1,1.6,0.445,0.0,12.6,1.7,328.0,22.3,92.0,210.0,4.9,8.7,3.1,1.642,230.0,meat
865,tocino,bacon,665.0,71.0,8.4,20.6,0.0,0.0,29.86,10.86,29.38,False,57.0,0.0,0.0,0.03,0.0,1.3,0.02,0.1,0.0,0.37,0.0,6.0,0.7,75.0,5.0,560.0,177.0,11.0,1.0,0.4,40.72,1400.0,meat
866,tofu,tofu,119.0,6.625,11.5,77.0,0.3,3.3,1.3,3.2,0.8,False,0.0,0.1667,0.0,1.0,15.0,0.1,0.03,0.06,0.0,0.1,0.0,200.0,1.7,180.0,70.0,7.0,190.0,1.0,8.4,0.7,4.5,17.5,vegetables
867,tomate,tomato,19.0,0.1,0.9,93.9,1.1,3.5,0.0,0.11,0.0,True,0.0,82.0,0.0,0.89,29.0,0.8,0.04,0.06,0.0,0.1,19.0,11.0,0.5,236.0,10.0,18.0,22.0,2.2,0.99,0.2,0.11,45.0,vegetables
868,tomate frito,"tomato, fried",84.0,6.4,1.5,85.3,1.6,5.2,1.1,3.3,0.62,True,0.0,53.0,0.27,0.58,17.1,0.76,0.02,0.08,0.0,0.11,17.5,12.6,0.51,280.0,12.5,340.0,39.0,1.4,0.95,0.2,4.4,850.0,misc
869,"tomate, asado","tomato, roasted",19.0,0.11,0.98,93.99,1.4,3.43,0.0,0.11,0.0,False,0.0,86.95,0.0,0.87,19.44,1.57,0.03,0.06,0.0,0.1,17.96,10.39,0.69,245.0,8.13,5.88,26.46,1.96,0.0,0.16,0.11,14.7,vegetables
870,"tomate, maduro, pelado y triturado, enlatado","tomato, ripe, peeled and ground, canned",36.0,0.5,2.3,90.4,1.204,5.55,0.077,0.202,0.071,False,0.0,207.0,0.0,0.83,11.0,0.998,0.058,0.093,0.0,0.18,9.0,60.0,1.0,1160.0,32.0,590.0,34.0,2.2,0.6,0.27,0.279,1475.0,vegetables
871,"tomate, maduro, puré","tomato, ripe, puree",73.0,0.2,4.5,79.6,2.8,12.9,0.0,0.1,0.0,False,0.0,216.67,0.0,5.37,54.0,4.1,0.12,0.22,0.0,0.44,38.0,48.0,1.6,236.0,48.0,240.0,94.0,23.5,0.3,0.7,0.1,600.0,vegetables
872,"tomillo, seco","thyme, dried",336.0,7.4,9.1,7.8,18.6,57.1,0.0,0.0,0.0,False,0.0,380.0,0.0,0.0,0.0,4.94,0.399,0.513,0.0,0.0,0.0,1890.0,123.6,814.0,220.0,55.0,201.0,0.0,0.0,0.0,0.0,137.5,misc
873,torta de aceite,oil cake,152.0,6.6,1.9,70.5,0.2,21.0,5.3,0.4,0.9,False,0.0,26.8,0.1,1.5,29.4,2.1,0.18,0.07,0.0,0.09,0.0,64.9,0.6,198.2,18.9,200.0,76.9,24.0,13.3,0.8,5.7,500.0,cereals
874,"tortilla, a la francesa",french ommelette,170.0,12.2892,14.6,71.7,0.0,0.4,5.0,1.5,3.7,False,350.0,231.667,1.6,1.0,30.0,0.07,0.35,0.06,1.3,0.1,0.0,63.0,2.0,146.0,13.0,245.0,220.0,60.5,0.0,1.3,6.5,612.5,eggs
875,"trigo, entero, crudo","wheat, whole, raw",314.0,2.0,11.7,15.0,10.3,61.0,0.27,1.1,0.37,False,0.0,0.0,0.0,1.4,49.0,8.2,0.14,0.48,0.0,0.45,0.0,43.7,3.3,421.0,147.0,7.8,344.42,0.6,9.5,4.1,1.37,19.5,cereals
876,trucha,trout,91.0,3.0,15.7,81.3,0.0,0.0,0.74,1.83,0.43,True,80.0,14.0,2.1,1.5,9.4,5.1,0.1,0.08,5.2,0.43,0.0,26.0,1.0,250.0,28.0,58.0,208.0,3.0,25.0,0.8,2.5700000000000003,145.0,seafood
877,"trucha, ahumada","trout, smoked",198.0,6.7,21.9,71.4,0.0,0.0,0.0,0.0,0.0,False,59.3,26.0,0.0,0.2,7.0,5.1,0.1,0.08,3.2,0.23,0.0,26.0,1.0,250.0,28.0,60.0,180.0,11.0,16.0,0.8,0.0,150.0,seafood
878,"trufa, cruda","truffle, raw",94.0,0.5,9.0,61.0,16.5,13.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.5,431.0,28.0,77.0,62.0,0.0,0.0,0.0,0.0,192.5,vegetables
879,"turrón, tipo alicante","nougat, ""alicante"" type",486.0,28.07,13.05,2.15,5.9,44.9,18.2826,6.2203,2.2917,False,0.0,0.0,0.0,9.36,29.0,1.37,0.33,0.08,0.0,0.16,0.0,102.459,2.0739,268.065,118.962,12.4962,250.0,0.0,2.6,2.2577,24.502899999999997,31.2405,sweets
880,uva blanca,white grapes,68.0,0.0,0.6,82.4,0.9,16.1,0.007,0.048,0.054,False,0.0,3.0,0.0,0.0,6.0,0.3,0.02,0.04,0.0,0.1,4.0,17.0,0.4,250.0,10.0,2.0,22.0,2.0,1.0,0.1,0.055,5.0,fruits
881,"uva blanca, congelada","white grape, frozen",70.0,0.16,0.72,82.2,0.8,16.1,0.007,0.048,0.054,False,0.0,1.333,0.0,0.94,20.0,0.37,0.03,0.05,0.0,0.11,3.0,17.0,0.6,250.0,10.0,2.0,22.0,2.0,0.1,0.2,0.055,5.0,fruits
882,"uva negra, cruda","red grape, raw",72.0,0.7,0.6,80.7,0.4,15.5,0.007,0.048,0.054,False,0.0,7.0,0.0,0.7,27.0,0.3,0.02,0.04,0.0,0.1,4.0,4.0,0.3,320.0,4.0,2.0,16.0,2.0,0.1,0.1,0.055,5.0,fruits
883,uva pasa,raisin,297.0,0.5,2.46,21.2,6.5,69.3,0.14,0.14,0.16,False,0.0,5.0,0.0,0.12,10.0,0.683,0.055,0.12,0.0,0.25,1.0,80.0,2.3,782.0,41.0,21.0,111.0,2.0,7.3,0.245,0.28,52.5,fruits
884,"vaca/buey, parte s/e, asado","beef, part n/e, roasted, with separable fat",231.0,11.7314,31.0,55.7,0.0,0.0,5.7,0.48,5.0,False,70.0,0.0,0.0,0.3,8.0,3.0,0.3,0.05,2.0,0.3,0.0,15.0,4.0,270.0,24.0,60.0,200.0,6.0,3.0,4.6,6.18,150.0,meat
885,"vaca/buey, parte s/e, estofado","beef, part n/e, stewed, with separable fat",196.0,8.3316,30.0,60.8,0.0,0.0,4.0,0.34,3.6,False,70.0,0.0,0.0,0.45,10.0,4.0,0.26,0.06,2.0,0.3,0.0,11.0,3.7,320.0,23.0,68.0,240.0,6.0,3.0,1.0,4.34,170.0,meat
886,"vaca/buey, solomillo, a la plancha","beef, sirloin, grilled",167.0,5.8447,28.1,64.0,0.0,0.0,2.7,0.27,2.6,False,60.0,0.0,0.0,0.3,15.0,4.5,0.3,0.09,2.0,0.4,0.0,6.0,3.0,400.0,25.0,60.0,240.0,6.0,3.0,4.3,2.97,150.0,meat
887,"vaca/buey, solomillo, crudo","beef, sirloin, raw",136.0,4.5,23.5,72.0,0.0,0.0,1.9,0.2,2.0,False,51.0,0.0,0.5,0.45,4.0,6.3,0.8,0.45,2.0,0.26,0.0,5.0,5.0,290.0,22.0,88.0,210.0,1.0,8.0,1.8,2.1,220.0,meat
888,vainilla,vanilla,53.0,0.06,0.06,87.2,0.0,12.7,0.01,0.004,0.01,False,0.0,0.0,0.0,0.0,0.0,0.43,0.095,0.011,0.0,0.026,0.0,11.0,0.12,148.0,12.0,9.0,6.0,0.0,0.0,0.11,0.014,22.5,misc
889,"vermut, s/e","vermuth, n/e",140.0,0.0,0.1,74.0,0.0,13.5,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.5,42.0,5.0,23.0,7.0,0.0,0.0,0.0,0.0,57.5,drinks
890,vieira,scallop,86.0,0.9,19.0,80.1,0.0,0.0,0.09,0.23,0.23,False,40.0,0.0,0.0,0.4,17.0,6.4,0.1,0.04,1.8,0.14,0.0,120.0,2.4,480.0,38.0,270.0,315.0,58.0,51.0,1.3,0.32,675.0,seafood
891,"vieja, cruda","parrot fish, raw",84.0,1.6,12.1,81.4,0.0,4.9,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,232.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,512.5,seafood
892,vinagre balsámico,balsamic vinegar,71.0,0.0,0.49,76.5,0.0,17.03,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.72,112.0,12.0,23.0,19.0,0.0,0.0,0.08,0.0,57.5,misc
893,vinagre de manzana,apple vinegar,4.0,0.0,0.4,99.0,0.0,0.6,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.5,89.0,22.0,20.0,32.0,0.0,1.0,0.1,0.0,50.0,misc
894,vinagre de vino,wine vinegar,4.0,0.0,0.4,97.0,0.0,0.6,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.0,0.45,39.0,4.0,8.0,8.0,0.0,0.0,0.03,0.0,20.0,misc
895,vino blanco,white wine,61.0,0.0,0.1,91.2,0.0,0.1,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.01,0.0,0.02,0.0,9.0,0.6,82.0,10.0,2.0,15.0,0.0,0.3,0.07,0.0,5.0,drinks
896,"vino dulce, tipo oporto","sweet wine, ""oporto"" type",132.0,0.3,0.3,69.0,0.0,14.0,0.0,0.0,0.0,False,0.0,0.0,0.0,0.0,0.1,0.08,0.01,0.0,0.0,0.01,0.0,4.0,0.4,97.0,11.0,4.0,10.0,0.0,0.0,0.07,0.0,10.0,drinks
